"Referrer source","Referrer name","Day","Landing page URL","Session device type","Online store visitors","Sessions"
"search","google","2022-10-26","https://www.hensandhollyhocks.com/products/scallop-edge-dinner-plate","mobile",1,1
"search","google","2022-10-26","https://www.hensandhollyhocks.com/products/five-piece-bamboo-flatware-set","desktop",1,1
"search","google","2022-10-27","https://www.hensandhollyhocks.com/products/woven-heart-placemats-set-of-four","other",1,1
"direct",,"2022-10-27","https://www.hensandhollyhocks.com/collections/tableware?_fd=0","desktop",1,1
"search","google","2022-10-27","https://www.hensandhollyhocks.com/products/scallop-edge-dinner-plate","mobile",1,1
"social","instagram","2022-10-27","https://www.hensandhollyhocks.com/","mobile",1,1
"direct",,"2022-10-27","https://www.hensandhollyhocks.com/products/bow-napkin-rings-set-of-four-1?_fd=0","desktop",1,1
"direct",,"2022-10-27","https://www.hensandhollyhocks.com/collections/decorations","mobile",1,1
"direct",,"2022-10-27","https://www.hensandhollyhocks.com/46049722528/checkouts/2de33dcc70e09279aed704ea6c49b58c?utm_campaign=shopify_cart_reminder&utm_medium=email&utm_source=abandoned_cart","mobile",1,1
"social","instagram","2022-10-27","https://www.hensandhollyhocks.com/","desktop",1,1
"direct",,"2022-10-27","https://www.hensandhollyhocks.com/?_fd=0","desktop",1,1
"direct",,"2022-10-28","https://www.hensandhollyhocks.com/collections/table-linen","desktop",1,1
"direct",,"2022-10-28","https://www.hensandhollyhocks.com/","desktop",3,3
"direct",,"2022-10-28","https://www.hensandhollyhocks.com/?_fd=0","desktop",1,1
"direct",,"2022-10-28","https://www.hensandhollyhocks.com/products/bow-napkin-rings-set-of-four-1?_fd=0","desktop",1,1
"search","google","2022-10-28","https://www.hensandhollyhocks.com/collections/glassware","desktop",1,1
"direct",,"2022-10-28","https://www.hensandhollyhocks.com/","mobile",1,1
"social","facebook","2022-10-28","https://www.hensandhollyhocks.com/?fbclid=IwAR1ONtjRBiG6V2BR31Rwnc3AU0B2tJeOwPvAoQX4KpFeDLGRDDNti_lrtuc","desktop",1,1
"search","google","2022-10-28","https://www.hensandhollyhocks.com/","desktop",1,1
"search","google","2022-10-28","https://www.hensandhollyhocks.com/products/scalloped-edge-rattan-tray","desktop",1,1
"direct",,"2022-10-28","https://www.hensandhollyhocks.com/collections/tableware?_fd=0","desktop",1,1
"direct","hensandhollyhocks","2022-10-28","https://www.hensandhollyhocks.com/products/amelia-tablecloth","mobile",1,1
"direct",,"2022-10-29","https://www.hensandhollyhocks.com/","mobile",1,1
"search","google","2022-10-29","https://www.hensandhollyhocks.com/products/five-piece-bamboo-flatware-set","desktop",1,1
"direct",,"2022-10-29","https://www.hensandhollyhocks.com/?_fd=0","desktop",1,1
"direct",,"2022-10-29","https://www.hensandhollyhocks.com/","desktop",2,2
"direct",,"2022-10-29","https://www.hensandhollyhocks.com/collections/tableware?_fd=0","desktop",1,1
"direct",,"2022-10-29","https://www.hensandhollyhocks.com/products/bow-napkin-rings-set-of-four-1?_fd=0","desktop",1,1
"search","google","2022-10-29","https://www.hensandhollyhocks.com/products/green-scallop-edge-dinner-plate","mobile",1,1
"direct",,"2022-10-30","https://www.hensandhollyhocks.com/?_fd=0","desktop",1,1
"direct",,"2022-10-30","https://www.hensandhollyhocks.com/products/bow-napkin-rings-set-of-four-1?_fd=0","desktop",1,1
"social","instagram","2022-10-30","https://www.hensandhollyhocks.com/","mobile",1,1
"search","google","2022-10-30","https://www.hensandhollyhocks.com/products/pagoda-lantern-bunnies-1","mobile",1,1
"search","google","2022-10-30","https://www.hensandhollyhocks.com/products/set-of-four-oiseaux-de-paradis-dessert-plates","mobile",1,1
"direct",,"2022-10-30","https://www.hensandhollyhocks.com/collections/tableware?_fd=0","desktop",1,1
"direct",,"2022-10-31","https://www.hensandhollyhocks.com/?_fd=0","desktop",1,1
"search","google","2022-10-31","https://www.hensandhollyhocks.com/products/scallop-edge-dinner-plate","desktop",1,1
"direct",,"2022-10-31","https://www.hensandhollyhocks.com/products/bow-napkin-rings-set-of-four-1?_fd=0","desktop",1,1
"direct",,"2022-10-31","https://www.hensandhollyhocks.com/collections/glassware","desktop",1,1
"search","google","2022-10-31","https://www.hensandhollyhocks.com/products/scalloped-edge-rattan-tray","mobile",1,1
"direct",,"2022-10-31","https://www.hensandhollyhocks.com/","desktop",2,2
"search","google","2022-11-01","https://www.hensandhollyhocks.com/products/pink-peony-butterfly-wastepaper-basket","mobile",1,1
"direct",,"2022-11-01","https://www.hensandhollyhocks.com/?_fd=0","desktop",1,1
"direct",,"2022-11-01","https://www.hensandhollyhocks.com/products/bow-napkin-rings-set-of-four-1?_fd=0","desktop",1,1
"social","pinterest","2022-11-01","https://www.hensandhollyhocks.com/","mobile",1,1
"search","google","2022-11-01","https://www.hensandhollyhocks.com/products/white-lace-dinner-plate","mobile",1,1
"search","duckduckgo","2022-11-01","https://www.hensandhollyhocks.com/","desktop",1,1
"direct",,"2022-11-01","https://www.hensandhollyhocks.com/collections/tableware?_fd=0","desktop",1,1
"direct",,"2022-11-01","https://www.hensandhollyhocks.com/","desktop",1,1
"search","google","2022-11-02","https://www.hensandhollyhocks.com/products/velvet-napkin-bows-set-of-four-1","mobile",1,1
"direct",,"2022-11-02","https://www.hensandhollyhocks.com/products/set-of-four-oiseaux-de-paradis-dessert-plates","desktop",1,1
"direct",,"2022-11-02","https://www.hensandhollyhocks.com/?_fd=0","desktop",1,1
"direct",,"2022-11-02","https://www.hensandhollyhocks.com/products/bow-napkin-rings-set-of-four-1?_fd=0","desktop",1,1
"direct",,"2022-11-02","https://www.hensandhollyhocks.com/","desktop",1,1
"direct",,"2022-11-02","https://www.hensandhollyhocks.com/collections/tableware?_fd=0","desktop",1,1
"search","google","2022-11-03","https://www.hensandhollyhocks.com/products/five-piece-tortoiseshell-flatware-set","desktop",1,1
"direct",,"2022-11-03","https://www.hensandhollyhocks.com/","desktop",2,2
"direct",,"2022-11-03","https://www.hensandhollyhocks.com/products/bow-napkin-rings-set-of-four-1?_fd=0","desktop",1,1
"social","instagram","2022-11-03","https://www.hensandhollyhocks.com/","mobile",1,1
"direct",,"2022-11-03","https://www.hensandhollyhocks.com/?_fd=0","desktop",1,1
"search","google","2022-11-03","https://www.hensandhollyhocks.com/","desktop",1,1
"direct",,"2022-11-03","https://www.hensandhollyhocks.com/collections/tableware?_fd=0","desktop",1,1
"search","google","2022-11-03","https://www.hensandhollyhocks.com/","mobile",1,1
"search","google","2022-11-03","https://www.hensandhollyhocks.com/products/scallop-edge-dinner-plate","mobile",1,1
"social","instagram","2022-11-04","https://www.hensandhollyhocks.com/","mobile",1,1
"search","google","2022-11-04","https://www.hensandhollyhocks.com/products/scalloped-edge-rattan-tray","mobile",1,1
"search","google","2022-11-04","https://www.hensandhollyhocks.com/products/birkdale-white-stone-planter","desktop",1,1
"unknown",,"2022-11-04","https://www.hensandhollyhocks.com/","mobile",1,1
"direct",,"2022-11-04","https://www.hensandhollyhocks.com/","desktop",1,1
"direct","hensandhollyhocks","2022-11-04","https://www.hensandhollyhocks.com/collections/crockery?page=2","mobile",1,2
"unknown",,"2022-11-04","https://www.hensandhollyhocks.com/collections/table-linen","mobile",1,1
"search","google","2022-11-04","https://www.hensandhollyhocks.com/products/hobnail-jug-light-blue","desktop",1,1
"search","google","2022-11-04","https://www.hensandhollyhocks.com/collections/napkin-bows","mobile",1,1
"search","google","2022-11-05","https://www.hensandhollyhocks.com/products/green-scallop-edge-dinner-plate","mobile",1,1
"direct",,"2022-11-05","https://www.hensandhollyhocks.com/products/five-piece-tortoiseshell-flatware-set","mobile",1,1
"direct",,"2022-11-05","https://www.hensandhollyhocks.com/?_fd=0","desktop",1,1
"direct",,"2022-11-05","https://www.hensandhollyhocks.com/collections/tableware?_fd=0","desktop",1,1
"search","google","2022-11-05","https://www.hensandhollyhocks.com/collections/placemats","desktop",1,1
"direct",,"2022-11-05","https://www.hensandhollyhocks.com/","desktop",1,1
"search","google","2022-11-05","https://www.hensandhollyhocks.com/products/scalloped-edge-rattan-tray","mobile",1,2
"direct",,"2022-11-05","https://www.hensandhollyhocks.com/products/bow-napkin-rings-set-of-four-1?_fd=0","desktop",1,1
"social","instagram","2022-11-05","https://www.hensandhollyhocks.com/","mobile",1,1
"search","google","2022-11-06","https://www.hensandhollyhocks.com/products/five-piece-bamboo-flatware-set","mobile",1,1
"search","google","2022-11-06","https://www.hensandhollyhocks.com/products/poodle-candle-holder","desktop",1,1
"search","google","2022-11-06","https://www.hensandhollyhocks.com/products/green-scallop-edge-dinner-plate","desktop",1,1
"direct",,"2022-11-06","https://www.hensandhollyhocks.com/collections/decorations","mobile",1,1
"direct",,"2022-11-06","https://www.hensandhollyhocks.com/collections/tableware?_fd=0","desktop",1,1
"social","instagram","2022-11-06","https://www.hensandhollyhocks.com/","mobile",3,3
"social","instagram","2022-11-06","https://www.hensandhollyhocks.com/?fbclid=PAAaYkIjqa4w_7Vga9hRCi_BdT0WOHbGcTYOh1enF-Nkn93YfWrTvRmVnXgBo","mobile",1,1
"social","instagram","2022-11-06","https://www.hensandhollyhocks.com/?fbclid=PAAabox-ESDc7nUL2azz2vszFwYOTPdhgmVIzd9FHj5pwK5msxmO4mqjoi7rI","mobile",1,1
"search","google","2022-11-06","https://www.hensandhollyhocks.com/products/set-of-two-dinner-plates-oriente-italiano-porpora","mobile",1,1
"social","instagram","2022-11-06","https://www.hensandhollyhocks.com/?fbclid=PAAaaTpM2itCwnMobQJ1BBG7O6UXtbs9MRwbnCMP-me3ouvs6JlYtWn58uP_Q","mobile",1,1
"direct",,"2022-11-06","https://www.hensandhollyhocks.com/","desktop",2,2
"direct",,"2022-11-06","https://www.hensandhollyhocks.com/?_fd=0","desktop",1,1
"direct",,"2022-11-06","https://www.hensandhollyhocks.com/products/bow-napkin-rings-set-of-four-1?_fd=0","desktop",1,1
"direct",,"2022-11-06","https://www.hensandhollyhocks.com/collections/all?sort_by=best-selling","desktop",1,1
"direct",,"2022-11-07","https://www.hensandhollyhocks.com/?_fd=0","desktop",1,1
"social","instagram","2022-11-07","https://www.hensandhollyhocks.com/","mobile",1,1
"direct",,"2022-11-07","https://www.hensandhollyhocks.com/products/bow-napkin-rings-set-of-four-1?_fd=0","desktop",1,1
"social","instagram","2022-11-07","https://www.hensandhollyhocks.com/","tablet",1,1
"search","google","2022-11-07","https://www.hensandhollyhocks.com/collections/hobnail-jugs","mobile",1,1
"direct",,"2022-11-07","https://www.hensandhollyhocks.com/collections/tableware?_fd=0","desktop",1,1
"search","google","2022-11-07","https://www.hensandhollyhocks.com/","desktop",1,1
"search","google","2022-11-07","https://www.hensandhollyhocks.com/products/luxury-velvet-bow-napkin-rings","mobile",1,1
"direct",,"2022-11-07","https://www.hensandhollyhocks.com/46049722528/orders/0f3bb430cb1cc632705a3239c5649fc4","mobile",1,1
"search","google","2022-11-07","https://www.hensandhollyhocks.com/products/hobnail-glasses-light-blue-set-of-6","desktop",1,1
"social","instagram","2022-11-07","https://www.hensandhollyhocks.com/","desktop",1,1
"direct",,"2022-11-07","https://www.hensandhollyhocks.com/","desktop",1,1
"search","google","2022-11-08","https://www.hensandhollyhocks.com/collections/decorations","desktop",1,1
"direct",,"2022-11-08","https://www.hensandhollyhocks.com/products/bow-napkin-rings-set-of-four-1?_fd=0","desktop",1,1
"direct",,"2022-11-08","https://www.hensandhollyhocks.com/products/five-piece-nature-flatware-set","desktop",1,1
"search","google","2022-11-08","https://www.hensandhollyhocks.com/products/lucinda-tablecloth","desktop",1,1
"search","google","2022-11-08","https://www.hensandhollyhocks.com/","mobile",1,1
"direct",,"2022-11-08","https://www.hensandhollyhocks.com/collections/tableware?_fd=0","desktop",1,1
"search","google","2022-11-08","https://www.hensandhollyhocks.com/products/five-piece-bamboo-flatware-set","desktop",1,1
"social","instagram","2022-11-08","https://www.hensandhollyhocks.com/","mobile",1,1
"direct",,"2022-11-08","https://www.hensandhollyhocks.com/","desktop",13,13
"direct",,"2022-11-08","https://www.hensandhollyhocks.com/?_fd=0","desktop",1,1
"search","google","2022-11-08","https://www.hensandhollyhocks.com/products/hobnail-glasses-set-of-6","desktop",1,1
"social","facebook","2022-11-08","https://www.hensandhollyhocks.com/?fbclid=IwAR0aFQ57qCmUNES6Qw70Xnubgm6-TUjn2jUae5_CLI0N8v-E5dI48KLeP1c","desktop",1,1
"direct",,"2022-11-09","https://www.hensandhollyhocks.com/products/bow-napkin-rings-set-of-four-1?_fd=0","desktop",1,1
"direct",,"2022-11-09","https://www.hensandhollyhocks.com/","desktop",5,5
"search","google","2022-11-09","https://www.hensandhollyhocks.com/products/velvet-napkin-bows-set-of-four-6","other",1,1
"direct",,"2022-11-09","https://www.hensandhollyhocks.com/pages/contact-us","desktop",5,5
"direct",,"2022-11-09","https://www.hensandhollyhocks.com/?_fd=0","desktop",1,1
"direct",,"2022-11-09","https://www.hensandhollyhocks.com/collections/tableware?_fd=0","desktop",1,1
"search","duckduckgo","2022-11-09","https://www.hensandhollyhocks.com/","mobile",1,1
"search","google","2022-11-09","https://www.hensandhollyhocks.com/products/coral-scallop-edge-dessert-side-plate","desktop",1,1
"search","google","2022-11-09","https://www.hensandhollyhocks.com/products/five-piece-bamboo-flatware-set","desktop",1,1
"search","google","2022-11-09","https://www.hensandhollyhocks.com/products/green-scallop-edge-dinner-plate","mobile",1,1
"direct",,"2022-11-09","https://www.hensandhollyhocks.com/pages/about-us","desktop",6,6
"search","google","2022-11-09","https://www.hensandhollyhocks.com/products/five-piece-tortoiseshell-flatware-set","desktop",1,1
"search","google","2022-11-09","https://www.hensandhollyhocks.com/products/five-piece-bamboo-flatware-set","mobile",1,1
"direct",,"2022-11-10","https://www.hensandhollyhocks.com/","other",1,1
"direct",,"2022-11-10","https://www.hensandhollyhocks.com/","desktop",1,1
"social","instagram","2022-11-10","https://www.hensandhollyhocks.com/","mobile",1,1
"direct",,"2022-11-10","https://www.hensandhollyhocks.com/","mobile",1,1
"search","google","2022-11-10","https://www.hensandhollyhocks.com/products/lemon-napkin-rings-set-of-four","desktop",1,1
"search","google","2022-11-10","https://www.hensandhollyhocks.com/collections/wastepaper-baskets","other",1,1
"direct",,"2022-11-11","https://www.hensandhollyhocks.com/pages/about-us","desktop",1,1
"search","google","2022-11-11","https://www.hensandhollyhocks.com/products/green-coral-scallop-edge-dessert-side-plate","mobile",1,1
"search","bing","2022-11-11","https://www.hensandhollyhocks.com/","desktop",1,1
"search","google","2022-11-11","https://www.hensandhollyhocks.com/","mobile",1,1
"direct",,"2022-11-11","https://www.hensandhollyhocks.com/collections/tablecloths","desktop",1,1
"search","google","2022-11-11","https://www.hensandhollyhocks.com/products/five-piece-bamboo-flatware-set","mobile",1,1
"social","instagram","2022-11-11","https://www.hensandhollyhocks.com/?fbclid=PAAaY3vilHpNOi0w5CJESX88B3FAonA3O-dnK1_jM1kAlo4SGXAMLy45lILhc","mobile",1,1
"search","google","2022-11-11","https://www.hensandhollyhocks.com/collections/gifts","desktop",1,1
"search","google","2022-11-11","https://www.hensandhollyhocks.com/","desktop",1,1
"search","google","2022-11-11","https://www.hensandhollyhocks.com/products/scalloped-edge-rattan-tray","mobile",1,1
"search","google","2022-11-11","https://www.hensandhollyhocks.com/products/green-coral-scallop-edge-dessert-side-plate","desktop",1,1
"search","google","2022-11-11","https://www.hensandhollyhocks.com/products/scallop-edge-dinner-plate","mobile",1,1
"search","google","2022-11-11","https://www.hensandhollyhocks.com/products/poodle-candle-holder","mobile",1,1
"search","google","2022-11-11","https://www.hensandhollyhocks.com/collections/gifts","mobile",1,1
"direct",,"2022-11-11","https://www.hensandhollyhocks.com/","desktop",1,1
"search","google","2022-11-11","https://www.hensandhollyhocks.com/collections/napkin-bows","mobile",1,1
"social","instagram","2022-11-12","https://www.hensandhollyhocks.com/?fbclid=PAAaac4k0r5VvQFF3Z9d7ytraDJ587ICIrz8nzMYPI0cHA0aXj6h36gnqwlL8","mobile",1,1
"search","google","2022-11-12","https://www.hensandhollyhocks.com/collections/candle-holders","mobile",1,1
"search","google","2022-11-12","https://www.hensandhollyhocks.com/products/citron-green-coral-scallop-edge-dessert-side-plate","mobile",1,1
"search","google","2022-11-12","https://www.hensandhollyhocks.com/products/five-piece-bamboo-flatware-set","desktop",1,1
"direct",,"2022-11-12","https://www.hensandhollyhocks.com/products/set-of-two-dinner-plates-granduca-coreana","desktop",1,1
"search","google","2022-11-12","https://www.hensandhollyhocks.com/collections/gifts","mobile",1,1
"direct",,"2022-11-12","https://www.hensandhollyhocks.com/","desktop",4,4
"search","google","2022-11-12","https://www.hensandhollyhocks.com/products/scallop-edge-dinner-plate","desktop",1,1
"social","instagram","2022-11-13","https://www.hensandhollyhocks.com/?fbclid=PAAaYIFrAh5KhqOignjUEWSqxDzNj5k6G1MZEI7LjDK-QJaH716kFg9ZGHM68","mobile",1,1
"social","instagram","2022-11-13","https://www.hensandhollyhocks.com/?fbclid=PAAaZqb4r6MbqdF7XInE4aAamX_4kWvPeoXc0onLRCt5ov-GSTCJjL-8ldTBY","mobile",1,1
"search","google","2022-11-13","https://www.hensandhollyhocks.com/","mobile",1,1
"search","google","2022-11-13","https://www.hensandhollyhocks.com/products/five-piece-bamboo-flatware-set","other",1,1
"search","google","2022-11-13","https://www.hensandhollyhocks.com/products/five-piece-tortoiseshell-flatware-set","mobile",1,1
"social","facebook","2022-11-13","https://www.hensandhollyhocks.com/?fbclid=IwAR2SY-IE3HhVPCQUldpqHpQJzbBX5OVUywbg_fhhXhtbOHCprmspRXBRaHY","desktop",1,1
